post_url,comment_body,post_title,source,post_year,post_month,comment_year,comment_month
https://www.sitejabber.com/users/joelb55,I have always had great luck ordering online from Costco. Once I got the wrong color for an item that I knew was shipping direct from the manufacturer. I called Costco and they took care of everything. The difference between a good retailer and a great one how well they handle problems.,"Great products, prices, and service",https://www.sitejabber.com/reviews/costco.com#597,,,,
https://www.sitejabber.com/users/samr248,"I cannot believe how bad Costco online is. First of all, they don't support defective appliances, even1 hour after they are delivered. Costco push you to the manufacturer which takes weeks to determine its defective. Then once they confirm its defective, they take 4 WEEKS to pick the appliance up and give a refund. From the time I purchased a defective Bosch dishwasher to everything stable was 7 weeks. Terrible support all the way through. Go anywhere else to buy anything.",Horrendous,https://www.sitejabber.com/reviews/costco.com#1224,2019.0,10.0,2019.0,10.0
https://www.sitejabber.com/users/chrisj81,"I cant say im a fan of Costco. Costco's online site is not very polished and is sort of clunky. The website still doesnt acknowledge the store in my area even though it has been there for about one year. The Costco in my area is super small and at best carries half the selection of some of the costco stores in other areas. I would rather shop the competition. Compared to my local store, the competitions selection is so much better and the prices are competitive.",I prefer the competition.,https://www.sitejabber.com/reviews/costco.com#282,2015.0,9.0,2015.0,9.0
https://www.sitejabber.com/users/stefanos23,"I want to officially thank Patrick and his manager Mike for the seriousness, professionalism and courtesy they have shown.
Companies are composed of people and you with your contribution make your own excellent!
Thank you","Seriousness, professionalism and courtesy",https://www.sitejabber.com/reviews/costco.com#1120,2018.0,9.0,2018.0,9.0
https://www.sitejabber.com/users/richardc2423,"A list of detective electronic products: Auto jump battery ($70), DVD Player ($100), bathroom scale ($40), router ($50), HP printer ($175), memory storage device ($70). All ran long enough that I could not return them but none lasted longer than 2 years. Stay away from Costco electronics.",Good for groceries but product quality of awful. A list of detective electronic products: Auto jump,https://www.sitejabber.com/reviews/costco.com#2337,2023.0,9.0,2023.0,9.0
https://www.sitejabber.com/users/andrewg53,"Costco treats its customers (and, we hear, its employees) very fairly. The products they stock have been carefully assessed, and they stand behind the purchases. The contrast with Walmart on all these matters is stunning.",Costco gets it right,https://www.sitejabber.com/reviews/costco.com#117,2015.0,3.0,2015.0,3.0
https://www.sitejabber.com/users/ciciw10,"Dont buy the gas range from costco, Recently I bought the new gas range from Costco, When I order this before I inquired their customer service before buying, they said they would haul away the old stove. As a result, they haul it away on the downstairs of your apartment, which will cause you great trouble. The Hoa of the apartment will make you pay a fine, because the big garbage can't be discarded at will. The same item is in Homedepot. They promised to load the old stove on the truck and transport it away. This is the real haul away!",Dont buy the gas range from costco,https://www.sitejabber.com/reviews/costco.com#1624,,,,
https://www.sitejabber.com/users/lisah386,"I would not recommend going through costco for shutters, they contract you out to a company who is horribly rude, the shutters are very expensive, but made cheap, the don't even fit my windows right, and you can see screws from the outside. I have pictures to show how crappy my shutters look. I have tried to work with costco, but they keep sending me to the company they contracted to, which they said the shutters look perfect.",Custom blinds/shutter,https://www.sitejabber.com/reviews/costco.com#1026,2018.0,3.0,2018.0,3.0
https://www.sitejabber.com/users/aivit,"I was shop at Costco in Sunnyvale, California location on October 3,2016. So I decided to order a large pizza to take home. The server was very rude to me. She handed me my pizza without giving me plate and small packages of cheese and pepper. So I asked her very politely for a plate. She simply told me that my order is ready and she walked back to the kitchen. While I waiting at the counter to speak to another server for a plate. A lady next to me who is Caucasian also ordered the same thing that I did and the server gave her plate and small packages of cheese and pepper without asking her did she or not. At that moment I realize that I was being discriminated. So I asked another server for a plate. She handed me my plate with an attitude. I'm very sad how I had been treated by Costco employees. I'm thinking not to renew my membership next year.",Discrimination,https://www.sitejabber.com/reviews/costco.com#778,2016.0,10.0,2016.0,10.0
https://www.sitejabber.com/users/nelsons21,"Costco uk... good value but it's a pity they don't have a website that shows the prices of items in stock. Some of their ""deals"" can be bettered elsewhere but when it come to the quality of their meat, they are second to none.",Good value,https://www.sitejabber.com/reviews/costco.com#166,,,,
https://www.sitejabber.com/users/bs8,"It's frustrating that this is essentially a completely different business than the local stores. Different products, prices and you cannot return to the local store (unlike Target). When you talk to them they are quick to tell you that they are different businesses but they should re-think that. As a consumer, the same name is on my credit card when I buy there, and I have a set of expectations built from my local shopping experience. But the online store is sterile and cold in comparison of their customer service.",It's frustrating that this is essentially a completely...,https://www.sitejabber.com/reviews/costco.com#6,2011.0,1.0,2011.0,1.0
https://www.sitejabber.com/users/mogumbog,"Worst possible tire shop. Rude and discourteous staff. Over inflated tire which is a safety hazard. Multiple time, since I bought the tires there, same rude people. The black guys are the worst. The little midget manager is obnoxious.
Please management do something. Please.",Tire Service New Rochelle New YOrk,https://www.sitejabber.com/reviews/costco.com#1033,2018.0,3.0,2018.0,3.0
https://www.sitejabber.com/users/maryr159,"I feel very confident buying from Costco, because I know I have buyer protection and costco will always serve the customer! Recently, we purchased a trip to St. Lucia through costco. I will let you know how that goes! We leave in October 2016.",Costco stands behind the customer!,https://www.sitejabber.com/reviews/costco.com#518,2016.0,3.0,2016.0,3.0
https://www.sitejabber.com/users/weiyuanm,I bought a GE gas range from Costco online. The delivery guy came far behind the delivery window. And the product information described as free installation. Yet the delivery guy refused to install. What a bad service! Don't have a good experience with them!,Home gas range install,https://www.sitejabber.com/reviews/costco.com#2035,2023.0,4.0,2023.0,4.0
https://www.sitejabber.com/users/jenniferd124,"Other than I call this place the $100 store... I love all the great things I find at Costco. I also like how they ship free too. They have by far the best return policy ever known to man, they take back ANYTHING which is why I love knowing I can buy anything from them and no matter what, I'll either love it or can return it hassle free. :)",What's not to love.,https://www.sitejabber.com/reviews/costco.com#685,,,,
https://www.sitejabber.com/users/jennifers277,"Costco is rated one of the top employers in the US. They pay a living wage, have great benefits for their employees so they don't have to be on welfare (ehemm Wal-Mart...). They save us a lot of money! Thousands of dollars per year saved and we eat all organic all natural everything! Thanks Costco! We heart you!",I think they will save the world,https://www.sitejabber.com/reviews/costco.com#747,2016.0,8.0,2016.0,8.0
https://www.sitejabber.com/users/audreyf2,"This is the best company I have ever dealt with. Not only are their products great value but
Their return policy is hassle free. You dont even need your receipts because they automatically keep track of all purchases. The beat all return was one I made recently of
A product I had for 5 months. That dept. had closed, and I really did need it anymore. I took
It to Costco, thinking because of the timespan, they wouldnt make a refund but they made a
Full refund! A friend of mine returned something after 3 years and got a full refund. Wow!",It doesnt get any better than this!,https://www.sitejabber.com/reviews/costco.com#249,2015.0,8.0,2015.0,8.0
https://www.sitejabber.com/users/verbanistv,"We bought a GE washer a month ago and paid for it with a cash card. The day it was delivered, we visited our local Costco store and discovered that the same item was available there for $100.00 less! I called Costco's Member Call Center, explained the issue and was assured the refund would be processed immediately. It is now nearly a month and every time I call to determine the status of the matter I am told precisely the same story: that the matter is marked as ""completed"" in their records, that they don't actually know what ""completed"" means, that they don't know who marked it as ""completed"", and that they are ""very sorry"" for the delay. I am then told that the matter will be ""expedited up to their supervisor"" and that I can expect the refund with a week. Needless to say, we are still waiting. And this after being talked into the ""Executive"" membership just prior to purchasing the washer. Worst customer service I have EVER encountered.",Cheats and Thieves,https://www.sitejabber.com/reviews/costco.com#973,,,,
https://www.sitejabber.com/users/sunital,I was shopping with my 2 girls the time to load my stuff in my car. The very nice guy come and start helping me and that a second time happen to me. I see a best customer service on this Costco. While this guy helping me a manager come out and checking on there employee if he is okay because it was very hot day. Thank you! You guys make a difference.,Best customer service,https://www.sitejabber.com/reviews/costco.com#1076,2018.0,7.0,2018.0,7.0
https://www.sitejabber.com/users/edd276,"I recently had the most horrid experience with costco customer service. I placed an online order and on the scheduled delivery date, nobody showed up to deliver the goods. After wasting an hour with one of their reps who couldn't comprehend half of what I was saying, I got a hold of their supervisor who credited my card after I demanded he cancel my order. I will never order from them again.",Worst customer service,https://www.sitejabber.com/reviews/costco.com#1597,,,,
https://www.sitejabber.com/users/lindal85,"I love to shop Costco.com for my vitamins, supplements and non-perishable foods. They have good prices and always free shipping. I bought a supplement that had a funny smell to it so I took it back to the store and they gave me a refund right away. They have some of the best prices on just about everything.",Good prices and free shipping!,https://www.sitejabber.com/reviews/costco.com#342,2015.0,11.0,2015.0,11.0
https://www.sitejabber.com/users/jenniferw51,"I have really been pleased with Costco for home and work items. I especially enjoy online shopping with them. I have some great shelving units and furniture. I am a regular buyer of their medicines, supplements, cat food, and school supplies.",Happy Since the 90's!,https://www.sitejabber.com/reviews/costco.com#227,2015.0,7.0,2015.0,7.0
https://www.sitejabber.com/users/elfief1,"Wish they would keep the items they advertise in stock. They promote an item, you like it and buy it, just to find out the next time, just a couple of weeks later you shop there it is no longer available.",Costco Supplies,https://www.sitejabber.com/reviews/costco.com#437,2016.0,2.0,2016.0,2.0
https://www.sitejabber.com/users/milesr13,We are a regular buyer at Costco for certain items and are the best comparable price... We buy are paper products. Their meat is excellent and great to buy in quantity for those big bashes. Easy in and out... better not to go on prime times if you are in a hurry or thought check out is fast.,Bring your forklift... you may need it,https://www.sitejabber.com/reviews/costco.com#622,2016.0,5.0,2016.0,5.0
https://www.sitejabber.com/users/valeriev53,"I placed an order for delivery about an hour ago! Not only am I paying more for delivery, but today it turns out several items are not available. It is a waste of my time to look up items to later find they are not available. Costco needs to update available items at all times. Not worth the extra money!","Online ordering is a sham with the number of items removed as they are ""OUT OF STOCK""",https://www.sitejabber.com/reviews/costco.com#1217,,,,
https://www.sitejabber.com/users/drewg12,"Best prices on merchandise you can touch, feel and pick up same day, especially if cannot wait to get the product /merchandise and use it the same day! Beats online shopping by a long shot. Thanks Costco you saved me from being the Grinch who stole Christmas to being the best Santa Claus ever! Thanks for having everything I needed for last minute Christmas shopping including the food and pies, where would I be without you!",Great Return Policy,https://www.sitejabber.com/reviews/costco.com#847,2016.0,12.0,2016.0,12.0
https://www.sitejabber.com/users/davids881,"Falsely advertised a 5 burner BBQ as a 7 burner unit.
Below i a copy of my email to Costco.
Walmart, Home Depot, Lowes etc, all advertise the same model as a 5 burner unit. You falsely promote it as a 7 burner unit.
I had many choices of 5 burner units and all were at a similar price. I chose Costco because yours was supposedly a 7 burner unit, more value for the money. Unfortunately, the reality is that your advertising is false. It was the same 5 burner unit
I have been a Costco member for more years than I can remember. Please do not insult my intelligence with your contrived response suggesting that this is indeed a 7 burner unit. Same model number is advertised by all your major competition as 5 burner.
Just admit your mistake and let's move on.
To summarize, Costco would not admit their mistake and continued with a lame cover up story.
Shameful, unprofessional, and surprisingly beneath them.
I truly expected more from Costco.",Falsely advertised a 5 burner BBQ as a 7 burner unit.,https://www.sitejabber.com/reviews/costco.com#983,2017.0,11.0,2017.0,11.0
https://www.sitejabber.com/users/ninos18,"I wrote a review for Costco to tell the truth about their customer service and they refused to publish it here is what I got in an email from them
Your opinion is very important to us and the Costco Wholesale community. We appreciate you taking the time to write a review on Urban Star Men's Relaxed Fit Jean.
Unfortunately, your review did not meet our guidelines for posting on our site. While your review has not been published, please know we take into consideration any issues and suggestions that you may have
Thats what they do to keep their reviews so perfect amazing",Wrote a review and Costco would not publish,https://www.sitejabber.com/reviews/costco.com#1069,2018.0,6.0,2018.0,6.0
https://www.sitejabber.com/users/kevinf1229,"Unable to complete purchase! I spent two days trying to buy the same three items online from Costco.com. Each time I got to the checkout page we received an error message ""unable to process payment"". I called Customer Service FIVE times trying to resolve their system errors and after two days during which I spent hours chatting and speaking with the agents and a supervisor I got NOWHERE! So gave up and will shop elsewhere.",Costco.com system problems,https://www.sitejabber.com/reviews/costco.com#1435,2021.0,11.0,2021.0,11.0
https://www.sitejabber.com/users/katerynao1,"I have purchased a Costco Membership Activation Certificate for Exclusive Promotion. I never received the promotion benefit after i paid for my membership, and the costumer service representative Amanda from Shop Card department over the phone said they cant do anything for me. I have to return to the store, where i bought my membership and figure it out there. Such a scam on promotions and the worse costumer service experience i ever have.",Bad customer service,https://www.sitejabber.com/reviews/costco.com#1366,2021.0,2.0,2021.0,2.0
https://www.sitejabber.com/users/unsatisfiedc21,"I will no longer be shopping at Costco. I purchased an LG TV from them 4 years ago and it went out (black screen) after 2 years, however we purchased the extended warranty and the company sent a comparable Vizio tv as a replacement. When my son was looking to buy a TV 9 months ago, I purchased from Costco because I had already experienced TV issues and was pleased with the warranty at Costco. His went out (lines) in NINE months. I purchased an extended warranty for his as well, but since it had been 90 days since purchase, Costco sent me to their concierge service who helped very little and just forwarded us to Vizio who basically called us liars and said there was nothing they could do because the TV was damaged. The TV was not damaged, only watched which is what I assumed was a television's purpose. So, I'm done with Costco... will be paying my bill and asking a refund for my membership as there is a sign hanging by the customer service desk guaranteeing this. We'll see.",Will no longer shop at Costco,https://www.sitejabber.com/reviews/costco.com#1007,2017.0,12.0,2017.0,12.0
https://www.sitejabber.com/users/jinxuechen2016,I loved that they installed my fridge in for me! They also fixed the problem I had with my last fridge! They saw our plumbing for the fridge was broken. They got us a new one no cost! The drivers were excellent and they was extremely nice! I love my new fridge! Thank you Costco and the drivers!,Delivery service,https://www.sitejabber.com/reviews/costco.com#2298,2023.0,9.0,2023.0,9.0
https://www.sitejabber.com/users/heidir9,If I have a party of need a lot of stuff it is a good option. I would like to go there more for regular needs like groceries but it becomes an event since the parking lot is always full and lines are long. There needs to be more people in returns because it is almost not worth it to return an item with lines that long.,Lines are long and parking is crazy,https://www.sitejabber.com/reviews/costco.com#139,2015.0,3.0,2015.0,3.0
https://www.sitejabber.com/users/jimm2489,I always have thought that Costco has the best customer service and support until My LG TV broke down. I called them and every time it took me between 30 minutes to an hour to connect to them. They had to contact another department and again I was on waiting for another 30 minutes. I called them about SEVEN times and waited for more than three weeks. The final result was none. My TV guarantee was useless and I had wasted my money to buy an additional three-year guarantee.,Bad service,https://www.sitejabber.com/reviews/costco.com#1999,2023.0,3.0,2023.0,3.0
https://www.sitejabber.com/users/marcieg,"I have been a Costco member for years. Their return policy is by far the best I have ever found. If you are not satisfied with your purchase, they fully back their guarantee! I have bought not 1, but 2 of the same water coolers in their store. The first one started leaking after 6 months. I returned it and they gave me back my money and we bought a new one. We repurchased the same brand (wish we hadn't) and low and behold, this one too started leaking and rust happened underneath the cooler. They took it back after we had it for a year. I gave up on that water cooler company, but am thankful that I can rely on Costco to back their products when things go wrong!",The best customer service I have ever found!,https://www.sitejabber.com/reviews/costco.com#233,2015.0,7.0,2015.0,7.0
https://www.sitejabber.com/users/karlawatson105,"I placed an order with Costco that was a 2 day delivery. Which end up being 6 day delivery. When I got my order the box was open and damage with detergent everywhere. My order of detergent, chips and water turned out to be a mess box drop off. I refuse to stick my hand down in this box.chip box was open detergent was on everything. I called to have them to pick it back up. Due to me having an elderly Alzheimer's dementia family member with me. I was unable to return it my self. So I called for them to come get the box and refund my money. On top of the 6 day wait for my order now i have to wait 2 more days for pick up and another 2 days for refund. So I am stil without my order. Costco need to do better this was a nightmare order. Customer service was no help and the day before my juice was suppose to got delivered it was also delayed as well so my kids did not have that for there party",Costco just don't care about there delivery's or customers,https://www.sitejabber.com/reviews/costco.com#2484,2024.0,1.0,2024.0,1.0
https://www.sitejabber.com/users/youngj7,$#*!ed website online sales. Makes you go in twice to place your order. Makes it confusing and not reliable. Manager and sales associate says they can't do anything about it which is a piece of crap. The whole online ordering is a piece of crap. Will never order from Costco again.,I would give it 0 if I could,https://www.sitejabber.com/reviews/costco.com#284,2015.0,9.0,2015.0,9.0
https://www.sitejabber.com/users/terriev,"They have great deals, good deals and deals you can get anywhere. They do offer many areas of opportunities and do communicate with their feedback by trying to give the customer what they want. They aren't any better than Sam's club or other discount wholesalers and certainly no worse.",All sorts of deals.,https://www.sitejabber.com/reviews/costco.com#615,,,,
https://www.sitejabber.com/users/emm43,"Since Costco came back to pre-Covid regular operating hours, why don't they go back to their normal menu at food court? I was told that combo pizza will probably never be back, same as sauerkraut and onions. Not sure why is that especially when we pay for the membership? You would think they would go back to their pre-Covid routine.",Food court,https://www.sitejabber.com/reviews/costco.com#1621,2022.0,4.0,2022.0,4.0
https://www.sitejabber.com/users/grant.yardley,"They have no online stock checks, so you have to call the warehouse for every item you need, to check it is in stock. What year is this? I am not traveling 20+ minutes to find it is not in stock, insanity.",CO way of seeing what is in stock.,https://www.sitejabber.com/reviews/costco.com#2370,2023.0,10.0,2023.0,10.0
https://www.sitejabber.com/users/christinea964,"It is preferable to buy directly from their stores, despite the mediocre service of the employees. It is very difficult to order online, and calling their customer service is the worst, even though being a member gives you many benefits in offers, discounts and quality products.",It is very difficult to order online,https://www.sitejabber.com/reviews/costco.com#1519,2022.0,1.0,2022.0,1.0
https://www.sitejabber.com/users/erinf15,"I don't run an orphanage or a camp or have a family of 20 therefore do not need a vat of mayonnaise or a 50 Lb case of pickles. I refuse to pay an annual membership fee for the twice yearly need I may have for 6000 rolls of toilet paper. Sorry, buying unhealthy, processed items in bulk does not work for my family.",Nope,https://www.sitejabber.com/reviews/costco.com#153,2015.0,4.0,2015.0,4.0
https://www.sitejabber.com/users/maryj92,"Awesome. The price of one prescription from a major pharmacy was 112 dollars. At Costco is was 26. Seriously. It was 26 dollars. (Actually I think it was 25 and some change). There is one other pharmacy that has comparable prices (major competitor) but outside of that store this is the least expensive pharmacy I have ever encountered. I haven't noticed any difference in the medication they offer and they seem very efficient. Overall, I am very impressed!",Awesome!,https://www.sitejabber.com/reviews/costco.com#168,,,,
https://www.sitejabber.com/users/wyatk,"I ordered 7 items at Costco.com, with 2 day delivery. 4 days later I receive 2 of the items. I called customer service and I was promised that I would receive a call back, but that never happened. I asked that the missing order NOT be cancelled on all of the 4 phone calls I made, only to learn today that the items were cancelled. Nothing but bad service and frustration, and now I'm being told another 4 days to receive items on a 2 day ship. Hello, Amazon? It's time for a change for me.",Worst delivery,https://www.sitejabber.com/reviews/costco.com#1810,2022.0,11.0,2022.0,11.0
https://www.sitejabber.com/users/noneyab,"Costco's pharmacy is awesome. The price of one prescription from a major pharmacy was 112 dollars. At Costco is was 26. Seriously. It was 26 dollars. (Actually I think it was 25 and some change). There is one other pharmacy that has comparable prices (major competitor) but outside of that store this is the least expensive pharmacy I have ever encountered. I haven't noticed any difference in the medication they offer and they seem very efficient. Overall, I am very impressed!",Costco's pharmacy is awesome,https://www.sitejabber.com/reviews/costco.com#7,2011.0,3.0,2011.0,3.0
https://www.sitejabber.com/users/tiannah,"I love shopping at Costco. The thing is though I have only shopped at Costco once with my friend. Why is that you ask, because you have to get a membership. They are quite expensive if you don't go there much. Does coles and woolworths ask for memberships no. So why does Costco have memberships",Costco review,https://www.sitejabber.com/reviews/costco.com#838,2021.0,1.0,2021.0,1.0
https://www.sitejabber.com/users/mariellaj3,"I went to Costco because I have a tire leak. The guys that worked over there, didn't even consider fixing the tire, or telling me the truth to get it fixed somewhere else. They told me the tire was useless, the wires were coming up, and offered me to buy 4 tires. I left, went to a tire place, got a screw out of the tire, and my problems are solved! No more flat tires!
They are not honest! I know they get a commission, but it is not necessary to lie to the customer! I will never go back!",Tire place,https://www.sitejabber.com/reviews/costco.com#1708,2022.0,8.0,2022.0,8.0
https://www.sitejabber.com/users/antoinettek24,"I have to admit that customer service is very good but the main reason I keep renewing my membership is the mince meat. They use to have top quality mince meat but the last few month it's been terrible, too much fat and the mince look like they put what ever they had left over.",Mince meat quality,https://www.sitejabber.com/reviews/costco.com#1342,,,,
https://www.sitejabber.com/users/seonheel,Today I was shopping in downsview costco. At that time cashier's helper kicking my kraft dinner and water. Cashier talked to me that packing plastic cover. So that's OK? I think hand is OK but she used foot. I don't think so.,I want to give to zero rate. Cashier's helper kicking my stuff several time.,https://www.sitejabber.com/reviews/costco.com#2349,,,,
https://www.sitejabber.com/users/debbiec164,"This is the worst service ever, ordered the four piece appliance set, the microwave was dented, contacted online service they sent another one and attempted to deliver it to my contractors house because they did not relay the address change to the delivery service the delivery guy was real rude, told me that they had come to my house and rang the doorbell, told him I didn't have a doorbell and my daughter was there all day, he said well its yours daughters fault. I went off on him, turns out that they did go to the wrong house, contacted Costco, they arranged another delivery and these idiots are saying they came again today! Do not use innoval delivery ever again! Costco needs to fire this company!",Delivery Service,https://www.sitejabber.com/reviews/costco.com#1034,2018.0,3.0,2018.0,3.0
https://www.sitejabber.com/users/heatherj28,"The only advice I have is if you get your tires done, make sure they tighten all the screws. I lost 10 nuts off my Lexus because they either didn't tighten them or tighten them at all. What a joke. I got to check my tire nuts now?",Excellent,https://www.sitejabber.com/reviews/costco.com#787,,,,
https://www.sitejabber.com/users/jenb162,"I just read the update online requiring EVERYONE to wear a mask in the store starting May 4th. I'm sorry. You do not need to force buyers to wear a mask. We've been doing just find with those who feel they need to wear one and those who do not want to wear one. I agree with Dr. David Brownstein who recently shopped at a Costco. The mask is a preference, but he was appalled at everyone wearing them. These masks should be available to healthcare workers in hospitals and those susceptible to or have pneumonia, bronchitis, flu, diabetes, heart disease, etc. No one should be forced to wear something in order to buy a product.",May 4th policy REQUIREMENT?,https://www.sitejabber.com/reviews/costco.com#1273,,,,
https://www.sitejabber.com/users/soonp2,"I accidentally left few items in the counter after self scanning. When I realized I went back to the Costco Sterling VA store, the employees in the return dept. Helped me retrieve the items. Employee name, Jamal went beyond and above until I was done. One happy customer!",Great customer service,https://www.sitejabber.com/reviews/costco.com#1642,2022.0,5.0,2022.0,5.0
https://www.sitejabber.com/users/terris209,Purchased a Christmas decoration and as hubby was pulling box I wanted to say get the other box but because item was a bit heavy I didn't say anything. Removed from box and the battery box was missing one of the metal swirling metal pieces for battery connection. When returning they didn't even ask if there was something wrong. When opening up the new one it was apparent the old one was a return and they just put it back on the shelf. I'm so disappointed how this one was handled and have no doubt someone else will end up with it.,Don't buy merchandise if it looks like box has been open.,https://www.sitejabber.com/reviews/costco.com#1239,2019.0,12.0,2019.0,12.0
https://www.sitejabber.com/users/kims2231,"We ordered a dishwasher through Costco.com which included free delivery, installation, and haul away of the old dishwasher! The dishwasher was delivered on Monday and the installation was originally scheduled for Monday as well (all set up by Costco without any effort needed from me). One day before I was informed that the original installation needed to be rescheduled and I was then allowed to pick a day/time that worked so I picked that Friday. The installer was picked by Costco through the Handy app. Ekene was our installer and he was punctual, efficient, friendly, and polite. He installed our dishwasher and showed me that it was up and running before leaving and hauling away the old dishwasher! Amazing! 10/10 experience",5 Stars for Ekene,https://www.sitejabber.com/reviews/costco.com#1858,2022.0,12.0,2022.0,12.0
https://www.sitejabber.com/users/rutht37,"We appreciate you as much for your goods and services as for using sound, sustainable business practice (i. E., friends who work there can afford to live?! Right on!). Carry on, and we'll keep on shopping with you. Much love.","Good stuff, good prices, living wages",https://www.sitejabber.com/reviews/costco.com#813,,,,
https://www.sitejabber.com/users/rodrigod5,"I'm always satisfied with the products and services provided by Costco. You get high quality items at a low price, generous return policy and you can't find almonds at a better price than at this store :D",Always Free Shipping & Returns yet surcharge for non-members,https://www.sitejabber.com/reviews/costco.com#579,2016.0,4.0,2016.0,4.0
https://www.sitejabber.com/users/marias402,I used to be a member for many years but I didn't renew my membership because I got tired walking the whole store to find the product I needed... How a nasty way to make customers buy more... it didn't work for me. Now I go to BJ's and Sams,No signs,https://www.sitejabber.com/reviews/costco.com#1056,2018.0,5.0,2018.0,5.0
https://www.sitejabber.com/users/anthonyh119,"We purchased a large game table from Costco.ca that was to be a Christmas present. Costco's shipper scheduled a delivery date prior to Christmas... we waited all day... they didn't show up or call us to reschedule. It is now Dec 27th and we are still waiting. Costco.ca is basically throwing their shipper under the bus telling me to deal with the shipper and taking no responsibility for this. This is unacceptable... I purchased from Costco, not the shipper, and I am frustrated by how Costco is handling this.
Beware and avoid purchasing from Costco.ca - I wish that I had seen the rest of these reviews before I purchased from them. I am done with this immature organization. They should get out of the online business and leave it to Amazon and other competent vendors!",Customer Beware of Costco.ca,https://www.sitejabber.com/reviews/costco.com#1005,2017.0,12.0,2017.0,12.0
https://www.sitejabber.com/users/zareha,"Do yourself a major favor, check the price online first. Just purchased a Samsung 82 inch TV for $2,999.99 Costco Burbank, the online is $2,579.99, price difference of $420.00. The major agony, they would only price match if I had bought it online.
Now I have to pull the 82 inch TV off the wall, put it in the box drag it back to the Costco Burbank get refund and order another one online. Same Tv, same brand and all under one roof called Costco.
Zero common sense.",Lack of common sense,https://www.sitejabber.com/reviews/costco.com#1165,2019.0,2.0,2019.0,2.0
https://www.sitejabber.com/users/linht39,Costco using Capital one but this bank is bad service. They said they sent out the cash back coupon but never seen it. I called many times but until now still haven't received it. Even last year we're same. I have to call many times regarding the cash back coupon. It's really bad service,Capital one credit card bad service,https://www.sitejabber.com/reviews/costco.com#1567,2022.0,2.0,2022.0,2.0
https://www.sitejabber.com/users/pj355,"I am a Costco member for over 20 years and love it. However, their same day delivery service is a joke. If you get your items in time and properly, you are a really lucky person. I tried multiple times and checked the service. They failed in all times in terms of meeting the committed time slot or delivering the quality product. Your luck may depend on the person fulfilling your order for packing and shipping. Costco doesn't have proper system and doesn't maintain packing and shipping quality. PLEASE DO NOT USE SAMEDAY order route. Better pick the items yourself.",Costco same day delivery service is a joke!,https://www.sitejabber.com/reviews/costco.com#1633,2022.0,5.0,2022.0,5.0
https://www.sitejabber.com/users/lonnie604,Went to Kyle texas grand opening yesterday they wouldn't let us in unless we paid 60.00 for membership that's bull never even looked around would like to before I buy membership bad customer service we'll still go to sams club pitty,Lonnie review,https://www.sitejabber.com/reviews/costco.com#2029,,,,
https://www.sitejabber.com/users/dorrencej,"Wow! As a loyal faithful member for 15 years I just got the HUGE slap in my face. I went to the Costco Manassas VA and was checking out at register #7 at about 2:30 pm today 5/17/2020 and was notified that my membership expired. I asked if I could renew on my next visit and was rudely denied this opportunity. She said renewal must be made immediately or no purchases would be allowed. No warm fuzzy at all. I was shocked and did not have enough money to cover it all. After the shock wore off I gathered myself and drove 7 miles down the road and took advantage of BJ's impressive new membership offer. $25 is all it took for me to feel loved again. So long Costco. I won't be back.
*******@Gmail.com",What happened to loyalty and good customer service,https://www.sitejabber.com/reviews/costco.com#1278,2020.0,5.0,2020.0,5.0
https://www.sitejabber.com/users/timm398,Ordered a Dining Room set in February which took 4-6 weeks to get but the problem started when we received it damaged. Three out of the four chairs were not level and when looking close the corners on some were left unstained. The table had a dent on the top that looked like someone jabbed it with a screwdriver so I am thinking where is the quality control? Started claim on March 22nd and was not picked up and credited back until May 3rd. This is after maybe 20 calls with shipping four different shipping companies and Costco. Nobody would ever follow up on the shipping companies as they didn't offer the services we needed until we had them check with the company that delivered it. Who would have ever thought of doing that? Polite on phone but did nothing to solve the issue.,Poor Quality Dining Sets and Customer Service is the worst.,https://www.sitejabber.com/reviews/costco.com#1053,2018.0,5.0,2018.0,5.0
https://www.sitejabber.com/users/federicol20,"Costco online sucks. I have been waiting to get my Washer and Dryer since April, it is July 26th. Had three confirmed delivery days each time received a text or email, after I waited for them, telling me that they are not able to deliver them. Spent literally tens of hours on the phone to talk to nice but lying ""service people"". Already went 6 times to my Costco store to asked for help - Nothing! Over the last 31 year I know I spent close to half a million $ at Costco. I will not renew my membership no more. They will not get another $ from me if this is how they treat a long term costumer. I hope many other people will do the same.",I have been a member sinc 1990 - 31 years,https://www.sitejabber.com/reviews/costco.com#1408,2021.0,7.0,2021.0,7.0
https://www.sitejabber.com/users/kl267,I ordered Gift basket for client gifts for Christmas - delivery was promised 3-5 days with plenty of time for delivery - double checked on Dec 28th and discovered they never even shipped the gifts. Customer service offered no help and was quite the hassle and delay to even get a refund. I will never use them again.,I ordered Gift basket for client gifts for Christmas,https://www.sitejabber.com/reviews/costco.com#39,2013.0,12.0,2013.0,12.0
https://www.sitejabber.com/users/jina4545,"First delivered wrong one for me.
You guys said after wrong one return, then different refrigerator (I selected) will be delivery for me free charge.
Whatever you guys still not delivered, also charged again for new refrigerator.
You guys made cheating on me?
I'm waiting for answers.
Today I prepared for delivery, all of foods moved out. Now my foods are not available for eating.
I'm so mad now.
I loved Costco shopping.
But
Costco only made lied to me.",Delivery missing,https://www.sitejabber.com/reviews/costco.com#2146,,,,
